295,12704.6,0.000623314
296,12747.7,0.000621785
297,12790.7,0.000620298
298,12833.8,0.000618854
299,12876.9,0.000617377
300,12919.9,0.000615919
301,12963,0.00061448
302,13006.1,0.00061306
303,13049.1,0.00061166
304,13092.2,0.000610235
305,13135.3,0.000608886
306,13178.3,0.00060751
307,13221.4,0.000606125
308,13264.5,0.000604775
309,13307.5,0.000603439
310,13350.6,0.000602109
311,13393.7,0.000600782
312,13436.7,0.000599474
313,13479.8,0.000598186
314,13522.9,0.000596887
315,13565.9,0.000595623
316,13609,0.000594372
317,13652.1,0.000593118
318,13695.1,0.000591876
319,13738.2,0.000590659
320,13781.2,0.000589431
321,13824.3,0.00058822
322,13867.4,0.000587029
323,13910.4,0.000585851
324,13953.5,0.000584674
325,13996.6,0.000583518
326,14039.6,0.000582316
327,14082.7,0.000581186
328,14125.8,0.000580053
329,14168.8,0.000578958
330,14211.9,0.000577823
331,14255,0.000576707
332,14298,0.000575612
333,14341.1,0.00057454
334,14384.2,0.000573436
335,14427.2,0.000572392
336,14470.3,0.000571325
337,14513.4,0.000570279
338,14556.4,0.000569244
339,14599.5,0.000568204
340,14642.6,0.000567174
341,14685.6,0.000566173
342,14728.7,0.000565169
343,14771.8,0.000564174
344,14814.8,0.000563194
345,14857.9,0.000562222
346,14901,0.000561239
347,14944,0.000560267
348,14987.1,0.0005593
349,15030.2,0.000558395
350,15073.2,0.000557447
351,15116.3,0.000556508
352,15159.4,0.000555561
353,15202.4,0.000554742
354,15245.5,0.000553752
355,15288.6,0.000552899
356,15331.6,0.000552072
357,15374.7,0.000551103
358,15417.8,0.000550275
359,15460.8,0.000549406
360,15503.9,0.000548555
361,15547,0.000547694
362,15590,0.000546839
363,15633.1,0.000546035
364,15676.2,0.000545211
365,15719.2,0.000544379
366,15762.3,0.000543584
367,15805.4,0.000542786
368,15848.4,0.000542008
369,15891.5,0.000541208
370,15934.6,0.000540431
371,15977.6,0.000539671
372,16020.7,0.00053891
373,16063.8,0.000538099
374,16106.8,0.000537355
